folder_name,label,split
v_ApplyLipstick_g19_c03,ApplyLipstick,train
v_ApplyLipstick_g19_c04,ApplyLipstick,train
v_ApplyLipstick_g20_c01,ApplyLipstick,train
v_ApplyLipstick_g20_c02,ApplyLipstick,train
v_ApplyLipstick_g20_c03,ApplyLipstick,train
v_ApplyLipstick_g20_c04,ApplyLipstick,train
v_ApplyLipstick_g20_c05,ApplyLipstick,train
v_ApplyLipstick_g21_c01,ApplyLipstick,train
v_ApplyLipstick_g21_c02,ApplyLipstick,train
v_ApplyLipstick_g21_c03,ApplyLipstick,train
v_ApplyLipstick_g21_c04,ApplyLipstick,train
v_ApplyLipstick_g21_c05,ApplyLipstick,train
v_ApplyLipstick_g22_c01,ApplyLipstick,train
v_ApplyLipstick_g22_c02,ApplyLipstick,train
v_ApplyLipstick_g22_c03,ApplyLipstick,train
v_ApplyLipstick_g22_c04,ApplyLipstick,train
v_ApplyLipstick_g22_c05,ApplyLipstick,train
v_ApplyLipstick_g22_c06,ApplyLipstick,train
v_ApplyLipstick_g22_c07,ApplyLipstick,train
v_ApplyLipstick_g23_c01,ApplyLipstick,train
v_ApplyLipstick_g23_c02,ApplyLipstick,train
v_ApplyLipstick_g23_c03,ApplyLipstick,train
v_ApplyLipstick_g23_c04,ApplyLipstick,train
v_ApplyLipstick_g24_c01,ApplyLipstick,train
v_ApplyLipstick_g24_c02,ApplyLipstick,train
v_ApplyLipstick_g24_c03,ApplyLipstick,train
v_ApplyLipstick_g24_c04,ApplyLipstick,train
v_ApplyLipstick_g24_c05,ApplyLipstick,train
v_ApplyLipstick_g25_c01,ApplyLipstick,train
v_ApplyLipstick_g25_c02,ApplyLipstick,train
v_ApplyLipstick_g25_c03,ApplyLipstick,train
v_ApplyLipstick_g25_c04,ApplyLipstick,train
v_Archery_g08_c01,Archery,train
v_Archery_g08_c02,Archery,train
v_Archery_g08_c03,Archery,train
v_Archery_g08_c04,Archery,train
v_Archery_g08_c05,Archery,train
v_Archery_g09_c01,Archery,train
v_Archery_g09_c02,Archery,train
v_Archery_g09_c03,Archery,train
v_Archery_g09_c04,Archery,train
v_Archery_g09_c05,Archery,train
v_Archery_g09_c06,Archery,train
v_Archery_g09_c07,Archery,train
v_Archery_g10_c01,Archery,train
v_Archery_g10_c02,Archery,train
v_Archery_g10_c03,Archery,train
v_Archery_g10_c04,Archery,train
v_Archery_g10_c05,Archery,train
v_Archery_g10_c06,Archery,train
v_Archery_g10_c07,Archery,train
v_Archery_g11_c01,Archery,train
v_Archery_g11_c02,Archery,train
v_Archery_g11_c03,Archery,train
v_Archery_g11_c04,Archery,train
v_Archery_g11_c05,Archery,train
v_Archery_g11_c06,Archery,train
v_Archery_g11_c07,Archery,train
v_Archery_g12_c01,Archery,train
v_Archery_g12_c02,Archery,train
v_Archery_g12_c03,Archery,train
v_Archery_g12_c04,Archery,train
v_Archery_g13_c01,Archery,train
v_Archery_g13_c02,Archery,train
v_Archery_g13_c03,Archery,train
v_Archery_g13_c04,Archery,train
v_Archery_g13_c05,Archery,train
v_Archery_g13_c06,Archery,train
v_Archery_g13_c07,Archery,train
v_Archery_g14_c01,Archery,train
v_Archery_g14_c02,Archery,train
v_Archery_g14_c03,Archery,train
v_Archery_g14_c04,Archery,train
v_Archery_g15_c01,Archery,train
v_Archery_g15_c02,Archery,train
v_Archery_g15_c03,Archery,train
v_Archery_g15_c04,Archery,train
v_Archery_g15_c05,Archery,train
v_Archery_g15_c06,Archery,train
v_Archery_g15_c07,Archery,train
v_Archery_g16_c01,Archery,train
v_Archery_g16_c02,Archery,train
v_Archery_g16_c03,Archery,train
v_Archery_g16_c04,Archery,train
v_Archery_g16_c05,Archery,train
v_Archery_g17_c01,Archery,train
v_Archery_g17_c02,Archery,train
v_Archery_g17_c03,Archery,train
v_Archery_g17_c04,Archery,train
v_Archery_g18_c01,Archery,train
v_Archery_g18_c02,Archery,train
v_Archery_g18_c03,Archery,train
v_Archery_g18_c04,Archery,train
v_Archery_g18_c05,Archery,train
v_Archery_g18_c06,Archery,train
v_Archery_g18_c07,Archery,train
v_Archery_g19_c01,Archery,train
v_Archery_g19_c02,Archery,train
v_Archery_g19_c03,Archery,train
v_Archery_g19_c04,Archery,train
v_Archery_g20_c01,Archery,train
v_Archery_g20_c02,Archery,train
v_Archery_g20_c03,Archery,train
v_Archery_g20_c04,Archery,train
v_Archery_g20_c05,Archery,train
v_Archery_g20_c06,Archery,train
v_Archery_g20_c07,Archery,train
v_Archery_g21_c01,Archery,train
v_Archery_g21_c02,Archery,train
v_Archery_g21_c03,Archery,train
v_Archery_g21_c04,Archery,train
v_Archery_g22_c01,Archery,train
v_Archery_g22_c02,Archery,train
v_Archery_g22_c03,Archery,train
v_Archery_g22_c04,Archery,train
v_Archery_g22_c05,Archery,train
v_Archery_g23_c01,Archery,train
v_Archery_g23_c02,Archery,train
v_Archery_g23_c03,Archery,train
v_Archery_g23_c04,Archery,train
v_Archery_g23_c05,Archery,train
v_Archery_g23_c06,Archery,train
v_Archery_g23_c07,Archery,train
v_Archery_g24_c01,Archery,train
v_Archery_g24_c02,Archery,train
v_Archery_g24_c03,Archery,train
v_Archery_g24_c04,Archery,train
v_Archery_g24_c05,Archery,train
v_Archery_g24_c06,Archery,train
v_Archery_g25_c01,Archery,train
v_Archery_g25_c02,Archery,train
v_Archery_g25_c03,Archery,train
v_Archery_g25_c04,Archery,train
v_Archery_g25_c05,Archery,train
v_Archery_g25_c06,Archery,train
v_Archery_g25_c07,Archery,train
v_BabyCrawling_g08_c01,BabyCrawling,train
v_BabyCrawling_g08_c02,BabyCrawling,train
v_BabyCrawling_g08_c03,BabyCrawling,train
v_BabyCrawling_g08_c04,BabyCrawling,train
v_BabyCrawling_g09_c01,BabyCrawling,train
v_BabyCrawling_g09_c02,BabyCrawling,train
v_BabyCrawling_g09_c03,BabyCrawling,train
v_BabyCrawling_g09_c04,BabyCrawling,train
v_BabyCrawling_g09_c05,BabyCrawling,train
v_BabyCrawling_g09_c06,BabyCrawling,train
v_BabyCrawling_g10_c01,BabyCrawling,train
v_BabyCrawling_g10_c02,BabyCrawling,train
v_BabyCrawling_g10_c03,BabyCrawling,train
v_BabyCrawling_g10_c04,BabyCrawling,train
v_BabyCrawling_g10_c05,BabyCrawling,train
v_BabyCrawling_g11_c01,BabyCrawling,train
v_BabyCrawling_g11_c02,BabyCrawling,train
v_BabyCrawling_g11_c03,BabyCrawling,train
v_BabyCrawling_g11_c04,BabyCrawling,train
v_BabyCrawling_g12_c01,BabyCrawling,train
v_BabyCrawling_g12_c02,BabyCrawling,train
v_BabyCrawling_g12_c03,BabyCrawling,train
v_BabyCrawling_g12_c04,BabyCrawling,train
v_BabyCrawling_g12_c05,BabyCrawling,train
v_BabyCrawling_g12_c06,BabyCrawling,train
v_BabyCrawling_g13_c01,BabyCrawling,train
v_BabyCrawling_g13_c02,BabyCrawling,train
v_BabyCrawling_g13_c03,BabyCrawling,train
v_BabyCrawling_g13_c04,BabyCrawling,train
v_BabyCrawling_g13_c05,BabyCrawling,train
v_BabyCrawling_g13_c06,BabyCrawling,train
v_BabyCrawling_g14_c01,BabyCrawling,train
v_BabyCrawling_g14_c02,BabyCrawling,train
v_BabyCrawling_g14_c03,BabyCrawling,train
v_BabyCrawling_g14_c04,BabyCrawling,train
v_BabyCrawling_g15_c01,BabyCrawling,train
v_BabyCrawling_g15_c02,BabyCrawling,train
v_BabyCrawling_g15_c03,BabyCrawling,train
v_BabyCrawling_g15_c04,BabyCrawling,train
v_BabyCrawling_g15_c05,BabyCrawling,train
v_BabyCrawling_g15_c06,BabyCrawling,train
v_BabyCrawling_g16_c01,BabyCrawling,train
v_BabyCrawling_g16_c02,BabyCrawling,train
v_BabyCrawling_g16_c03,BabyCrawling,train
v_BabyCrawling_g16_c04,BabyCrawling,train
v_BabyCrawling_g16_c05,BabyCrawling,train
v_BabyCrawling_g16_c06,BabyCrawling,train
v_BabyCrawling_g17_c01,BabyCrawling,train
v_BabyCrawling_g17_c02,BabyCrawling,train
v_BabyCrawling_g17_c03,BabyCrawling,train
v_BabyCrawling_g17_c04,BabyCrawling,train
v_BabyCrawling_g17_c05,BabyCrawling,train
v_BabyCrawling_g18_c01,BabyCrawling,train
v_BabyCrawling_g18_c02,BabyCrawling,train
v_BabyCrawling_g18_c03,BabyCrawling,train
v_BabyCrawling_g18_c04,BabyCrawling,train
v_BabyCrawling_g18_c05,BabyCrawling,train
v_BabyCrawling_g18_c06,BabyCrawling,train
v_BabyCrawling_g19_c01,BabyCrawling,train
v_BabyCrawling_g19_c02,BabyCrawling,train
v_BabyCrawling_g19_c03,BabyCrawling,train
v_BabyCrawling_g19_c04,BabyCrawling,train
v_BabyCrawling_g19_c05,BabyCrawling,train
v_BabyCrawling_g20_c01,BabyCrawling,train
v_BabyCrawling_g20_c02,BabyCrawling,train
v_BabyCrawling_g20_c03,BabyCrawling,train
v_BabyCrawling_g20_c04,BabyCrawling,train
v_BabyCrawling_g20_c05,BabyCrawling,train
v_BabyCrawling_g20_c06,BabyCrawling,train
v_BabyCrawling_g20_c07,BabyCrawling,train
v_BabyCrawling_g21_c01,BabyCrawling,train
v_BabyCrawling_g21_c02,BabyCrawling,train
v_BabyCrawling_g21_c03,BabyCrawling,train
v_BabyCrawling_g21_c04,BabyCrawling,train
v_BabyCrawling_g22_c01,BabyCrawling,train
v_BabyCrawling_g22_c02,BabyCrawling,train
v_BabyCrawling_g22_c03,BabyCrawling,train
v_BabyCrawling_g22_c04,BabyCrawling,train
v_BabyCrawling_g22_c05,BabyCrawling,train
v_BabyCrawling_g22_c06,BabyCrawling,train
v_BabyCrawling_g22_c07,BabyCrawling,train
v_BabyCrawling_g23_c01,BabyCrawling,train
v_BabyCrawling_g23_c02,BabyCrawling,train
v_BabyCrawling_g23_c03,BabyCrawling,train
v_BabyCrawling_g23_c04,BabyCrawling,train
v_BabyCrawling_g24_c01,BabyCrawling,train
v_BabyCrawling_g24_c02,BabyCrawling,train
v_BabyCrawling_g24_c03,BabyCrawling,train
v_BabyCrawling_g24_c04,BabyCrawling,train
v_BabyCrawling_g24_c05,BabyCrawling,train
v_BabyCrawling_g24_c06,BabyCrawling,train
v_BabyCrawling_g25_c01,BabyCrawling,train
v_BabyCrawling_g25_c02,BabyCrawling,train
v_BabyCrawling_g25_c03,BabyCrawling,train
v_BabyCrawling_g25_c04,BabyCrawling,train
v_BabyCrawling_g25_c05,BabyCrawling,train
v_BabyCrawling_g25_c06,BabyCrawling,train
v_BalanceBeam_g08_c01,BalanceBeam,train
v_BalanceBeam_g08_c02,BalanceBeam,train
v_BalanceBeam_g08_c03,BalanceBeam,train
v_BalanceBeam_g08_c04,BalanceBeam,train
v_BalanceBeam_g09_c01,BalanceBeam,train
v_BalanceBeam_g09_c02,BalanceBeam,train
v_BalanceBeam_g09_c03,BalanceBeam,train
v_BalanceBeam_g09_c04,BalanceBeam,train
v_BalanceBeam_g10_c01,BalanceBeam,train
v_BalanceBeam_g10_c02,BalanceBeam,train
v_BalanceBeam_g10_c03,BalanceBeam,train
v_BalanceBeam_g10_c04,BalanceBeam,train
v_BalanceBeam_g11_c01,BalanceBeam,train
v_BalanceBeam_g11_c02,BalanceBeam,train
v_BalanceBeam_g11_c03,BalanceBeam,train
v_BalanceBeam_g11_c04,BalanceBeam,train
v_BalanceBeam_g12_c01,BalanceBeam,train
v_BalanceBeam_g12_c02,BalanceBeam,train
v_BalanceBeam_g12_c03,BalanceBeam,train
v_BalanceBeam_g12_c04,BalanceBeam,train
v_BalanceBeam_g13_c01,BalanceBeam,train
v_BalanceBeam_g13_c02,BalanceBeam,train
v_BalanceBeam_g13_c03,BalanceBeam,train
v_BalanceBeam_g13_c04,BalanceBeam,train
v_BalanceBeam_g13_c05,BalanceBeam,train
v_BalanceBeam_g14_c01,BalanceBeam,train
v_BalanceBeam_g14_c02,BalanceBeam,train
v_BalanceBeam_g14_c03,BalanceBeam,train
v_BalanceBeam_g14_c04,BalanceBeam,train
v_BalanceBeam_g15_c01,BalanceBeam,train
v_BalanceBeam_g15_c02,BalanceBeam,train
v_BalanceBeam_g15_c03,BalanceBeam,train
v_BalanceBeam_g15_c04,BalanceBeam,train
v_BalanceBeam_g16_c01,BalanceBeam,train
v_BalanceBeam_g16_c02,BalanceBeam,train
v_BalanceBeam_g16_c03,BalanceBeam,train
v_BalanceBeam_g16_c04,BalanceBeam,train
v_BalanceBeam_g17_c01,BalanceBeam,train
v_BalanceBeam_g17_c02,BalanceBeam,train
v_BalanceBeam_g17_c03,BalanceBeam,train
v_BalanceBeam_g17_c04,BalanceBeam,train
v_BalanceBeam_g17_c05,BalanceBeam,train
v_BalanceBeam_g17_c06,BalanceBeam,train
v_BalanceBeam_g18_c01,BalanceBeam,train
v_BalanceBeam_g18_c02,BalanceBeam,train
v_BalanceBeam_g18_c03,BalanceBeam,train
v_BalanceBeam_g18_c04,BalanceBeam,train
v_BalanceBeam_g19_c01,BalanceBeam,train
v_BalanceBeam_g19_c02,BalanceBeam,train
v_BalanceBeam_g19_c03,BalanceBeam,train
v_BalanceBeam_g19_c04,BalanceBeam,train
v_BalanceBeam_g20_c01,BalanceBeam,train
v_BalanceBeam_g20_c02,BalanceBeam,train
v_BalanceBeam_g20_c03,BalanceBeam,train
v_BalanceBeam_g20_c04,BalanceBeam,train
v_BalanceBeam_g21_c01,BalanceBeam,train
v_BalanceBeam_g21_c02,BalanceBeam,train
v_BalanceBeam_g21_c03,BalanceBeam,train
v_BalanceBeam_g21_c04,BalanceBeam,train
v_BalanceBeam_g21_c05,BalanceBeam,train
v_BalanceBeam_g22_c01,BalanceBeam,train
v_BalanceBeam_g22_c02,BalanceBeam,train
v_BalanceBeam_g22_c03,BalanceBeam,train
v_BalanceBeam_g22_c04,BalanceBeam,train
v_BalanceBeam_g23_c01,BalanceBeam,train
v_BalanceBeam_g23_c02,BalanceBeam,train
v_BalanceBeam_g23_c03,BalanceBeam,train
v_BalanceBeam_g23_c04,BalanceBeam,train
v_BalanceBeam_g23_c05,BalanceBeam,train
v_BalanceBeam_g24_c01,BalanceBeam,train
v_BalanceBeam_g24_c02,BalanceBeam,train
v_BalanceBeam_g24_c03,BalanceBeam,train
v_BalanceBeam_g24_c04,BalanceBeam,train
v_BalanceBeam_g25_c01,BalanceBeam,train
v_BalanceBeam_g25_c02,BalanceBeam,train
v_BalanceBeam_g25_c03,BalanceBeam,train
v_BalanceBeam_g25_c04,BalanceBeam,train
v_BandMarching_g08_c01,BandMarching,train
v_BandMarching_g08_c02,BandMarching,train
v_BandMarching_g08_c03,BandMarching,train
v_BandMarching_g08_c04,BandMarching,train
v_BandMarching_g08_c05,BandMarching,train
v_BandMarching_g08_c06,BandMarching,train
v_BandMarching_g08_c07,BandMarching,train
v_BandMarching_g09_c01,BandMarching,train
v_BandMarching_g09_c02,BandMarching,train
v_BandMarching_g09_c03,BandMarching,train
v_BandMarching_g09_c04,BandMarching,train
v_BandMarching_g09_c05,BandMarching,train
v_BandMarching_g09_c06,BandMarching,train
v_BandMarching_g09_c07,BandMarching,train
v_BandMarching_g10_c01,BandMarching,train
v_BandMarching_g10_c02,BandMarching,train
v_BandMarching_g10_c03,BandMarching,train
v_BandMarching_g10_c04,BandMarching,train
v_BandMarching_g10_c05,BandMarching,train
v_BandMarching_g10_c06,BandMarching,train
v_BandMarching_g10_c07,BandMarching,train
v_BandMarching_g11_c01,BandMarching,train
v_BandMarching_g11_c02,BandMarching,train
v_BandMarching_g11_c03,BandMarching,train
v_BandMarching_g11_c04,BandMarching,train
v_BandMarching_g11_c05,BandMarching,train
v_BandMarching_g11_c06,BandMarching,train
v_BandMarching_g11_c07,BandMarching,train
v_BandMarching_g12_c01,BandMarching,train
v_BandMarching_g12_c02,BandMarching,train
v_BandMarching_g12_c03,BandMarching,train
v_BandMarching_g12_c04,BandMarching,train
v_BandMarching_g12_c05,BandMarching,train
v_BandMarching_g12_c06,BandMarching,train
v_BandMarching_g13_c01,BandMarching,train
v_BandMarching_g13_c02,BandMarching,train
v_BandMarching_g13_c03,BandMarching,train
v_BandMarching_g13_c04,BandMarching,train
v_BandMarching_g13_c05,BandMarching,train
v_BandMarching_g14_c01,BandMarching,train
v_BandMarching_g14_c02,BandMarching,train
v_BandMarching_g14_c03,BandMarching,train
v_BandMarching_g14_c04,BandMarching,train
v_BandMarching_g14_c05,BandMarching,train
v_BandMarching_g14_c06,BandMarching,train
v_BandMarching_g15_c01,BandMarching,train
v_BandMarching_g15_c02,BandMarching,train
v_BandMarching_g15_c03,BandMarching,train
v_BandMarching_g15_c04,BandMarching,train
v_BandMarching_g15_c05,BandMarching,train
v_BandMarching_g15_c06,BandMarching,train
v_BandMarching_g15_c07,BandMarching,train
v_BandMarching_g16_c01,BandMarching,train
v_BandMarching_g16_c02,BandMarching,train
v_BandMarching_g16_c03,BandMarching,train
v_BandMarching_g16_c04,BandMarching,train
v_BandMarching_g16_c05,BandMarching,train
v_BandMarching_g16_c06,BandMarching,train
v_BandMarching_g16_c07,BandMarching,train
v_BandMarching_g17_c01,BandMarching,train
v_BandMarching_g17_c02,BandMarching,train
v_BandMarching_g17_c03,BandMarching,train
v_BandMarching_g17_c04,BandMarching,train
v_BandMarching_g18_c01,BandMarching,train
v_BandMarching_g18_c02,BandMarching,train
v_BandMarching_g18_c03,BandMarching,train
v_BandMarching_g18_c04,BandMarching,train
v_BandMarching_g18_c05,BandMarching,train
v_BandMarching_g18_c06,BandMarching,train
v_BandMarching_g19_c01,BandMarching,train
v_BandMarching_g19_c02,BandMarching,train
v_BandMarching_g19_c03,BandMarching,train
v_BandMarching_g19_c04,BandMarching,train
v_BandMarching_g19_c05,BandMarching,train
v_BandMarching_g19_c06,BandMarching,train
v_BandMarching_g19_c07,BandMarching,train
v_BandMarching_g20_c01,BandMarching,train
v_BandMarching_g20_c02,BandMarching,train
v_BandMarching_g20_c03,BandMarching,train
v_BandMarching_g20_c04,BandMarching,train
v_BandMarching_g20_c05,BandMarching,train
v_BandMarching_g20_c06,BandMarching,train
v_BandMarching_g21_c01,BandMarching,train
v_BandMarching_g21_c02,BandMarching,train
